"tmdb_id","description","tmdb_url","cover_url","vote_average","vote_count","release_date","original_language","popularity"
"495764","Vous connaissez l’histoire du flic, de l’oiseau chanteur, de la cinglée et de la princesse mafieuse ?  Birds of Prey et la fantabuleuse histoire de Harley Quinn est une histoire déjantée racontée par Harley en personne, d’une manière dont elle seule a le secret.  Roman Sionis, l’ennemi le plus abominable et le plus narcissique de Gotham, ainsi que son fidèle acolyte Zsasz décident de s'en prendre à une certaine « Cass ». La ville est passée au peigne fin pour retrouver la trace de la jeune fille.  Les parcours de Harley, de la Chasseuse, de Black Canary et de Renee Montoya se télescopent et ce quatuor improbable n’a d’autre choix que de faire équipe pour éliminer Roman…","https://www.themoviedb.org/movie/495764","https://image.tmdb.org/t/p/w500/eXy2Yz5PD2fY0jCMcD5UCQlgksT.jpg","6.899","10421","2020-02-05","en","5.9266"
"496076","L'histoire tourne autour de Bauua Singh, un homme à la verticalité en défi, plein de charme et d'esprit, avec une pincée d'arrogance. Né dans une famille riche et élevé dans un environnement de richesse et d'indulgence, Bauua n'a jamais échoué de la part de Meerut ou de ses habitants. Mais lorsqu'il rencontre deux femmes, ses expériences avec ces femmes le conduisent élargir ses horizons pour trouver un but...","https://www.themoviedb.org/movie/496076","https://image.tmdb.org/t/p/w500/2yELSfJGARwJh9JSIKH0Qt2vZr5.jpg","5.2","105","2018-12-21","hi","2.907"
"496243","Toute la famille de Ki-taek est au chômage. Elle s’intéresse particulièrement au train de vie de la richissime famille Park. Mais un incident se produit et les deux familles se retrouvent mêlées, sans le savoir, à une bien étrange histoire…","https://www.themoviedb.org/movie/496243","https://image.tmdb.org/t/p/w500/7hLSzZX2jROmEXz2aEoh6JKUFy2.jpg","8.499","19088","2019-05-30","ko","27.4798"
"496328","Né dans une famille d’acteurs, Sanju connaîtra la gloire et la déchéance. La vie de cet acteur adulé et controversé à la fois, a passionné l'Inde et ses médias. À travers trois périodes clés de la vie de Sanju, de son vrai nom Sanjay Dutt, le film dépeint la société indienne moderne.","https://www.themoviedb.org/movie/496328","https://image.tmdb.org/t/p/w500/q1wkN4VQuBTj1AeyTLLz2w6awMA.jpg","7.195","195","2018-06-29","hi","3.4754"
"496331","L'histoire de Shiva – un jeune homme au bord d'un amour épique, avec une fille nommée Isha. Mais leur monde est bouleversé lorsque Shiva apprend qu'il a un lien mystérieux avec le Brahmāstra... et un grand pouvoir en lui qu'il ne comprend pas encore : le pouvoir du Feu.","https://www.themoviedb.org/movie/496331","https://image.tmdb.org/t/p/w500/hhZIAirjM8kIEhx0azJesRW2lko.jpg","6.376","177","2022-09-08","hi","3.4189"
"496339","L'inspecteur de police Chulbul Pandey n'a peur de rien. Il envoie les méchants en enfer et avec style. Mais il n’est pas né ainsi. Au début, il était comme tout le monde. Il avait peur. Voulez-vous savoir ce qu’il l’a rendu intrépide ?","https://www.themoviedb.org/movie/496339","https://image.tmdb.org/t/p/w500/ruuZcKbvrHU4lMR7ye59mZLIJkG.jpg","4.912","57","2019-12-20","hi","2.7073"
"496349","Macross Delta se déroule lors de l'année 2067, 8 ans après les événements de la dernière série TV Macross, Macross Frontier. L'histoire se concentre sur Walküre, une équipe d'idoles talentueuses et pilotes de Valkyrie, ainsi que sur l'escadron Delta, un groupe de pilotes de Valkyrie expérimentés dans leur combat contre le syndrome Var, une entité mystérieuse qui consume la galaxie. Ils devront aussi affronter les mystérieux Chevaliers Aériens, un groupe de pilotes de Valkyrie du Royaume du Vent.","https://www.themoviedb.org/movie/496349","https://image.tmdb.org/t/p/w500/zZtj6dgUs0yZzZIVcDCAwfb6idl.jpg","6.4","9","2018-02-09","ja","3.0605"
"496450","La super-héroïne, qui a conquis le cœur de millions de fans à travers le monde, débarque pour la première fois au cinéma ! Ladybug va devoir unir ses forces avec Chat Noir, le charismatique justicier masqué qui n'a pas sa langue dans sa poche, pour affronter le Papillon et sa horde de super-vilains, alors que ceux-ci menacent de détruire Paris. Mais, alors que les deux héros se rapprochent, Marinette ignore que derrière son mystérieux complice se cache Adrien, le camarade de classe dont elle est amoureuse","https://www.themoviedb.org/movie/496450","https://image.tmdb.org/t/p/w500/kXKx1g5Rr8O3VZCOaHxLfHaBDDF.jpg","7.631","901","2023-07-05","fr","12.8515"
"496704","Burt Gummer et son fils Travis Welker tombent sur des Graboïds et des Ass-Blasters alors qu'ils se rendent au Canada pour enquêter sur la multiplication d'attaques mortelles de vers géants. Arrivés dans une usine reculée de la toundra, Burt soupçonne que les Graboïds soient secrètement transformés en armes, mais avant qu'il puisse le prouver il est contaminé par du venin de Graboïd. Alors qu'il ne lui reste plus que 48h à vivre, son seul recours est de créer un antidote mais, pour cela, il faut que quelqu'un trouve comment on peut traire un Graboïd.","https://www.themoviedb.org/movie/496704","https://image.tmdb.org/t/p/w500/aFOdiHaRjeTmHG67e5B7md2Q1cq.jpg","5.913","426","2018-05-01","en","2.9"
"496891","C'est la deuxième partie de la série de six films.  L'épisode commence là où l' épisode un s'est arrêté, l' équipe BC marchant en formation sur le champ de bataille. Le commandant Marie discute de stratégie avec ses deux vice-commandants Andou de la faction Examen et Oshida de la faction Escalator. Ces deux derniers échangent des compliments et s'excusent pour les insultes qu'ils se sont faites par le passé. La conversation prend fin lorsque des chars Ooarai cachés dans la forêt ouvrent le feu sur eux. BC Freedom soupçonne Ooarai d'essayer de les provoquer et de les attirer dans un piège, alors ils se désengagent et se retirent dans un bocage, une zone de bois et de pâturages mixtes.","https://www.themoviedb.org/movie/496891","https://image.tmdb.org/t/p/w500/2UPHyMm8fE22yvTFVGu1LW2nVF0.jpg","6.1","30","2019-06-15","ja","2.883"
"497370","À Busan, en Corée du Sud, dans les années 1970, Lee Doo-sam construit un empire en tant que trafiquant de drogue dans la pègre de la ville, tandis que le procureur général Kim In-goo tente de l'abattre.","https://www.themoviedb.org/movie/497370","https://image.tmdb.org/t/p/w500/vXqDNIp7CrUpkcBc8eMBtDPch4J.jpg","6.301","146","2018-12-19","ko","3.7373"
"497582","Quand Enola Holmes, la jeune sœur de Sherlock, découvre que sa mère a disparu, elle s'improvise super-détective. Ne tardant pas à faire ses preuves, elle se montre même plus maligne que son illustre grand frère, en mettant au jour le dangereux complot qui entoure un mystérieux jeune lord.","https://www.themoviedb.org/movie/497582","https://image.tmdb.org/t/p/w500/zDtraIGPVhmSnPZQ34fmyvWT5tz.jpg","7.254","6187","2020-09-23","en","9.8337"
"497698","Natasha Romanoff, alias Black Widow, voit resurgir la part la plus sombre de son passé pour faire face à une redoutable conspiration liée à sa vie d’autrefois. Poursuivie par une force qui ne reculera devant rien pour l’abattre, Natasha doit renouer avec ses activités d’espionne et avec des liens qui furent brisés, bien avant qu’elle ne rejoigne les Avengers.","https://www.themoviedb.org/movie/497698","https://image.tmdb.org/t/p/w500/tIdq9lGrbSsq3RkgB9r0g0vYTbl.jpg","7.207","10563","2021-07-07","en","47.7617"
"497727","Un joueur de casino de talent rassemble une équipe de magiciens dotés de super-pouvoirs pour réaliser le plus gros casse de l'histoire dans un casino. Mais il va affronter un rival mystique et redoutable des griffes duquel il devra tirer toute son équipe et sa petite amie…","https://www.themoviedb.org/movie/497727","https://image.tmdb.org/t/p/w500/pZaWE31WsIeMyLhP0zJfOdi3FGo.jpg","5.44","176","2018-03-01","ru","2.8752"
"497828","Après la Fashion Week, Carl et Yaya, couple de mannequins et influenceurs, sont invités sur un yacht pour une croisière de luxe. Tandis que l’équipage est aux petits soins avec les vacanciers, le capitaine refuse de sortir de sa cabine alors que le fameux dîner de gala approche. Les événements prennent une tournure inattendue et les rapports de force s'inversent lorsqu'une tempête se lève et met en danger le confort des passagers.
 Palme d'Or 2022","https://www.themoviedb.org/movie/497828","https://image.tmdb.org/t/p/w500/xDwMX7mI7m4t4rLNenuaAeGPmgt.jpg","7.055","2436","2022-09-18","en","7.0875"
"498248","Mia a 11 ans quand elle noue une relation hors du commun avec Charlie, un lionceau blanc né dans la ferme d'élevage de félins de ses parents en Afrique du Sud. Pendant trois ans, ils vont grandir ensemble et vivre une amitié fusionnelle. Quand Mia atteint l'âge de 14 ans et que Charlie est devenu un magnifique lion adulte, elle découvre l’insoutenable vérité: son père a décidé de le vendre à des chasseurs de trophées. Désespérée, Mia n’a pas d’autre choix que de fuir avec Charlie pour le sauver.","https://www.themoviedb.org/movie/498248","https://image.tmdb.org/t/p/w500/7fIoEnnhZyjTbLQcDF3QuHFRYYs.jpg","7.3","885","2018-08-02","fr","2.7115"
"498448","Ce film est inspiré d'une vraie histoire. Il raconte la vie d'un guerrier sikh qui participa à la bataille de Saragarhi au péril de sa vie, laissant sa famille derrière lui pour défendre son peuple.","https://www.themoviedb.org/movie/498448","https://image.tmdb.org/t/p/w500/ctjT1pMNAGD9ou0kuhz806tf7kX.jpg","7.086","105","2019-03-21","hi","4.1895"
"499028","Soo-ah, avant de mourir, fait la promesse incroyable à son mari, Woo-jin, de revenir un an plus tard pendant un jour de pluie. Par miracle, elle tient sa promesse et réapparaît devant son mari et son fils mais tous ses souvenirs ont disparu. Le soulagement de leurs retrouvailles est de courte durée car il s'avère que Soo-ah doit quitter sa famille une fois de plus.","https://www.themoviedb.org/movie/499028","https://image.tmdb.org/t/p/w500/t37dPqCCV7IgKaGm5nqmmHmLJ1L.jpg","8.2","206","2018-03-14","ko","3.3018"
"499191","Ryo a vingt ans, et la vie lisse, docile et banale que convoitent ses camarades d’université ne l’intéresse pas. Ce jeune homme désabusé de tout, passionné de rien, est abordé par la gérante d’un club privé réservé aux femmes. Au fil de rencontres qui sont autant de découvertes, ce sont ces femmes portant chacune un désir différent qui vont lui permettre de mûrir au cours d’un insolite parcours initiatique.
 Chacune recèle une fêlure, une attente secrète, qui échappent parfois radicalement aux normes sociales.","https://www.themoviedb.org/movie/499191","https://image.tmdb.org/t/p/w500/7EUI72draL2PFVJk1HUPrkHa2Nx.jpg","6.408","49","2018-04-06","ja","7.7626"
"499319","Déçues par la fausseté des relations amoureuses, deux jeunes femmes imaginent une expérience sexuelle planifiée sur 24 heures. L'horloge tourne. L'honnêteté s’épuise.","https://www.themoviedb.org/movie/499319","https://image.tmdb.org/t/p/w500/uhO5WFmf17ckCKwy6l3k9tt0z9z.jpg","5.429","225","2018-04-27","en","2.5384"
"499701","Après des années à explorer la jungle avec ses parents, Dora se prépare à vivre l’épreuve la plus difficile de sa vie : l’entrée au lycée !  Son âme d’exploratrice ressurgit quand elle doit voler à la rescousse de ses parents en danger. Accompagnée de son fidèle singe Babouche, de son cousin Diego et de nouveaux amis hauts en couleur, Dora embarque dans une folle aventure qui l’amènera à percer le mystère de la Cité d’or perdue.","https://www.themoviedb.org/movie/499701","https://image.tmdb.org/t/p/w500/ycZjydbSh0U737JELs7Xk2tuCq3.jpg","6.636","1746","2019-08-08","en","9.1107"
"499726","Trois amies d’enfance partent dans le sud pour vider la maison d’une d’elles, pour la vendre. Pendant ces quelques jours, elles deviennent la cible de trois jeunes garçons, pour qui trois femmes seules, approchant la quarantaine, sont bien plus séduisantes que les filles de leur âge. Des relations sentimentales, sexuelles ou sensuelles se créent avec ces trois garçons, pouvant presque être leurs fils ! Cécile, Sonia et Elise découvrent qu’elles sont des MILF (et non des Cougars, puisque ce sont les ""plus jeunes"" qui sont venus vers elles, et non l’inverse.).","https://www.themoviedb.org/movie/499726","https://image.tmdb.org/t/p/w500/bJGK2006L36f0Ybi7A4LfJpgiBb.jpg","5.734","565","2018-05-02","fr","4.916"
"499932","Knockemstiff, Ohio. Face à sa femme mourante, un homme désespéré, Willard Russell, tente le tout pour le tout. Il se tourne vers la religion. Ses prières vont petit à petit s'apparenter à des sacrifices dont Arvin, le fils du couple, pourrait être l'offrande ultime.","https://www.themoviedb.org/movie/499932","https://image.tmdb.org/t/p/w500/2yWgc9c7qz2KO8Uy0SotutbLgT4.jpg","7.203","3446","2020-09-11","en","5.4591"
"500475","Le dealer Super Fly est de retour, 46 ans après le film culte signé Gordon Parks Junior.","https://www.themoviedb.org/movie/500475","https://image.tmdb.org/t/p/w500/xLJun7oJ00Fh6mYzjy6GNTIhU1u.jpg","6.738","384","2018-06-13","en","2.7711"
"500664","Après la mort de son épouse, lors d'une violente agression, qui l'a lui même laissé paralysé, Grey Trace est contacté par un inventeur milliardaire, qui propose de lui administrer un remède expérimental qui va améliorer son corps et ses facultés. Désormais doté d'un implant fonctionnant à l'intelligence artificielle, Grey voit ses capacités physiques décuplées et cherche à retrouver ses agresseurs, afin de leur faire payer la mort de sa femme.","https://www.themoviedb.org/movie/500664","https://image.tmdb.org/t/p/w500/fyAPB7UzTrFYexB3AqQyyt6V8id.jpg","7.5","4576","2018-05-31","en","8.5247"
"500682","La traque de Bonnie Parker et Clyde Barrow par les deux enquêteurs légendaires Frank Hamer et Maney Gault. Devant l'impuissance des techniques d'enquête de l'époque et du FBI, les deux Texas Rangers sortent de leur retraite et s'en remettent à leur instinct et leurs méthodes traditionnelles pour arrêter les criminels les plus recherchés d'Amérique. Si les hors-la-loi ont fait les gros titres, les hommes de loi sont entrés dans l'Histoire.","https://www.themoviedb.org/movie/500682","https://image.tmdb.org/t/p/w500/bU2b9ezm9ZxuuK0pGVUIVRv5san.jpg","6.752","2098","2019-03-15","en","4.0593"
"500840","Dans ce film adapté et réalisé par Charlie Kaufman, un détour inattendu transforme une virée en voiture en un voyage terrifiant dans l'esprit fragile d'un couple.","https://www.themoviedb.org/movie/500840","https://image.tmdb.org/t/p/w500/5ynWWapdl45hJXUh0KIevxSG9JQ.jpg","6.583","2014","2020-08-28","en","4.4585"
"500852","Après la disparition de son amie à Tijuana, Gloria Meyer se retrouve au centre d'un jeu dangereux joué par la CIA, la DEA et un chef de gang.","https://www.themoviedb.org/movie/500852","https://image.tmdb.org/t/p/w500/v784QczUGi0eCkN0St37QgTRNYt.jpg","6.353","555","2019-01-25","en","2.6787"
"500916","Frank Walsh, chasseur pour les zoos fait une traversée avec plusieurs de ses ""prises"", parmi lesquelles un jaguar blanc très rare. Lorsqu'un assassin politique s'échappe de sa cabine et relâche les animaux captifs, c'est la panique à bord ! Frank doit désormais sauver l'équipage de ces dangereuses créatures et du criminel.","https://www.themoviedb.org/movie/500916","https://image.tmdb.org/t/p/w500/lM2Cs3Bva9a40UWKmMtZ2NPKrx3.jpg","5.559","389","2019-12-27","en","4.6298"
"500919","Un policier se retrouve pris au piège dans un braquage de banque. Il va tout faire pour stopper ces criminels surarmés et sauver les otages.","https://www.themoviedb.org/movie/500919","https://image.tmdb.org/t/p/w500/cIEAeVDDJfWyO1kHnWrsUB1oa2S.jpg","5.3","469","2018-05-30","en","2.9018"
"501170","Encore profondément marqué par le traumatisme qu'il a vécu, enfant, à l'Overlook Hotel, Dan Torrance a dû se battre pour tenter de trouver un semblant de sérénité. Mais quand il rencontre Abra, courageuse adolescente aux dons extrasensoriels, ses vieux démons resurgissent. Car la jeune fille, consciente que Dan a les mêmes pouvoirs qu'elle, a besoin de son aide : elle cherche à lutter contre la redoutable Rose Claque et sa tribu du Nœud Vrai qui se nourrissent des dons d'innocents comme elle pour conquérir l'immortalité. Formant une alliance inattendue, Dan et Abra s'engagent dans un combat sans merci contre Rose. Face à l'innocence de la jeune fille et à sa manière d'accepter son don, Dan n'a d'autre choix que de mobiliser ses propres pouvoirs, même s'il doit affronter ses peurs et réveiller les fantômes du passé…","https://www.themoviedb.org/movie/501170","https://image.tmdb.org/t/p/w500/2VHleiw9cLD7R7EwqQMp4j6p4wM.jpg","7.143","4561","2019-10-30","en","6.7444"
"501841","L'histoire vraie du sergent américain Charles Monroe King, mort à Bagdad en octobre 2006, un mois avant la fin de son service militaire. Il y tient un journal intime destiné à son fils, né après son départ pour l'Irak, dans lequel il se confie et le prépare à vivre sans père.","https://www.themoviedb.org/movie/501841","https://image.tmdb.org/t/p/w500/cBAIVZacQt56xgSGX8THMuJi3hh.jpg","7","119","2021-12-22","en","2.7197"
"501907","L'histoire de Fred Rogers, un homme de télé américain dont le programme éducatif Mister Rogers' Neighborhood a été suivi par des millions de téléspectateurs entre 1968 et 2001. À l'occasion d'une rencontre en vue d'écrire un article sur ce sujet, un journaliste du magazine Esquire va découvrir un homme à l'opposé de ce qu'il en pensait a priori.","https://www.themoviedb.org/movie/501907","https://image.tmdb.org/t/p/w500/oDepKi0nfr5qNvkFxEK9unV11tN.jpg","7","1649","2019-09-07","en","4.6813"
"501929","Katie Mitchell et sa famille, accompagnés de leur chien adoré, partent en road-trip dans la nature avant que la jeune fille ne commence son année scolaire dans l'école de ses rêves. Le projet prend rapidement une autre tournure lorsque tous les appareils électroniques du monde entier se rebellent et décident de prendre le contrôle. Avec l'aide de deux robots dysfonctionnels, la famille Mitchell unit ses forces afin de sauver la planète.","https://www.themoviedb.org/movie/501929","https://image.tmdb.org/t/p/w500/pUT8Rn3wTBhTX5KWSHe6ozVx2LI.jpg","7.885","3061","2021-04-22","en","6.5799"
"501979","Bill et Ted, deux aspirants rockeurs de San Dimas, en Californie, avaient été désignés comme les héros qui sauveraient l’univers au cours d’un voyage dans le temps. Depuis ce voyage, les deux amis sont devenus des hommes d'âge mûr qui essaient encore de chanter une chanson à succès pour réaliser leur destin.","https://www.themoviedb.org/movie/501979","https://image.tmdb.org/t/p/w500/zWPKBPucNWxNEYJANBZHbXOoUo7.jpg","5.9","980","2020-08-27","en","4.1193"
"502033","Ruben et Lou, ensemble à la ville comme à la scène, sillonnent les États-Unis entre deux concerts. Un soir, Ruben est gêné par des acouphènes, et un médecin lui annonce qu'il sera bientôt sourd. Désemparé, et face à ses vieux démons, Ruben va devoir prendre une décision qui changera sa vie à jamais.","https://www.themoviedb.org/movie/502033","https://image.tmdb.org/t/p/w500/g0Lx4sHdMYrj5HMfS8glU9BYRUi.jpg","7.711","2623","2020-11-20","en","3.2302"
"502292","Avant d'entrer à l'université, des ados d'un lycée de Chicago font face à leurs rêves, leurs relations et leur identité pendant un été mouvementé.","https://www.themoviedb.org/movie/502292","https://image.tmdb.org/t/p/w500/nAn3MRAUwbjVApN3qYkvsTEOAvx.jpg","6.015","1377","2019-05-03","en","2.814"
"502315","L'histoire fascinante de la révolution culturelle, sociale, spirituelle et musicale déclenchée par l'arrivée des Beatles. Retraçant l'impact qu'ont eu les quatre membres du groupe, d'abord dans leur pays natal, la Grande-Bretagne, puis dans le monde entier, ce livre réévalue le groupe et suit son parcours de jeune subversif à héros de la contre-culture. Grâce à des entretiens inédits et révélateurs avec des collaborateurs clés, ainsi qu'à une multitude d'images d'archives rarement vues, ce film constitue une nouvelle approche audacieuse du groupe le plus important de l'histoire de la musique et de son impact durable sur la culture populaire.","https://www.themoviedb.org/movie/502315","https://image.tmdb.org/t/p/w500/qbmOhsiCPDGT0lqlCgz5M24bzCo.jpg","7.25","46","2017-10-23","en","2.6987"
"502356","Alors qu’ils tentent de réparer une canalisation souterraine, Mario et son frère Luigi, tous deux plombiers, se retrouvent plongés dans un nouvel univers féerique à travers un mystérieux conduit. Mais lorsque les deux frères sont séparés, Mario s’engage dans une aventure trépidante pour retrouver Luigi. Dans sa quête, il peut compter sur l’aide du champignon Toad, habitant du Royaume Champignon, et les conseils avisés, en matière de techniques de combat, de la Princesse Peach, guerrière déterminée à la tête du Royaume. C’est ainsi que Mario réussit à mobiliser ses propres forces pour aller au bout de sa mission.","https://www.themoviedb.org/movie/502356","https://image.tmdb.org/t/p/w500/kv5bFWYLNLpKT8gc3yyNrWOc8QZ.jpg","7.621","9717","2023-04-05","en","33.4141"
"502416","Sue Ann, une femme solitaire, vit dans une petite ville de l’Ohio. Un jour, une adolescente ayant récemment emménagé, lui demande d’acheter de l’alcool pour elle et ses amis. Sue Ann y voit la possibilité de se faire de nouveaux amis plus jeunes qu’elle. Elle propose aux adolescents de traîner et de boire en sûreté dans le sous-sol aménagé de sa maison. Mais Sue Ann a quelques règles : ne pas blasphémer, l’adolescent qui conduit doit rester sobre, ne jamais monter dans sa maison et l’appeler MA. Mais l’hospitalité de MA commence à virer à l’obsession. Le sous-sol qui, au début, était pour les adolescents l’endroit rêvé pour faire la fête va devenir le pire endroit sur Terre.","https://www.themoviedb.org/movie/502416","https://image.tmdb.org/t/p/w500/ubHgFZxF9dE2z4gbqAt3nC5wb83.jpg","5.821","2309","2019-05-29","en","7.3454"
"502425","L'histoire vraie de l'incarcération et de l'évasion de deux activistes anti-Apartheid, Tim Jenkin et Stephen Lee, en Afrique du Sud en 1978. Incarcérés dans la prison de sécurité maximale de Pretoria, ils décident d'envoyer un message clair au gouvernement et de s'échapper !","https://www.themoviedb.org/movie/502425","https://image.tmdb.org/t/p/w500/oXKRJo56vfKExd0B2kPKTVFgEDf.jpg","7.187","1372","2020-03-06","en","3.5256"
"502682","Quatre amies de toujours se retrouvent, comme chaque semaine, au sein de leur club de lecture, lorsque l’une d’entre elles propose de découvrir  le roman « Cinquante nuances de Grey ». Elles ont réussi leur vie et elles comptent bien continuer à en profiter, et vivre de nouvelles expériences ! Célibataire depuis peu, Diane va connaître le coup de foudre. La toujours séduisante Vivian retrouve un amour passé. Sharon découvre les sites de rencontres sur internet. Et Carol essaie de redonner du piment à son couple. En ravivant la flamme ou en vivant une nouvelle aventure amoureuse, chacune d’elles va écrire le nouveau chapitre de sa vie. Peut-être le meilleur…","https://www.themoviedb.org/movie/502682","https://image.tmdb.org/t/p/w500/2UrgtgmZ4LcAoLD4JANMRtiSYjI.jpg","6.236","796","2018-05-18","en","2.7383"
"503129","Après l’énorme succès de Student of the Year, c’est au tour des étudiants, Rohan, Mia et Shreya de se rencontrer dans la fameuse St. Theresa College. Amitié, sport, amour et rivalité seront au rendez-vous…","https://www.themoviedb.org/movie/503129","https://image.tmdb.org/t/p/w500/xhTYlr0BW8trXbda6XgRTMPegfZ.jpg","4.333","75","2019-05-10","hi","3.0554"
"503417","Le compositeur Steven Lauddem est bloqué sur le plan créatif et incapable de terminer la partition de son grand opéra de retour. À la demande de sa femme, Patricia, anciennement sa thérapeute, il part en quête d'inspiration et trouve bien plus que ce qu'il avait imaginé.","https://www.themoviedb.org/movie/503417","https://image.tmdb.org/t/p/w500/aBnG2kEl7NN7GjFEWwz20Lxz8I0.jpg","6.1","122","2023-10-06","en","3.1927"
"503616","Lorsqu’elle se voit refuser une promotion au profit d’un candidat plus diplômé qu’elle, Maya Vargas, la quarantaine, décide de quitter son emploi pour trouver mieux ailleurs. Le fils de sa meilleure amie trafique son CV à son insu, et lui fait décrocher un boulot de rêve dans dans un grand groupe de cosmétiques de Manhattan. Armée de son bagout et de son vécu, aura-t-elle droit à sa seconde chance dans ce monde dont elle ne maîtrise pas tous les codes ?","https://www.themoviedb.org/movie/503616","https://image.tmdb.org/t/p/w500/wHxmah1sxTGwuJvgbyL5tJwcNDH.jpg","6.332","1207","2018-11-22","en","3.543"
"503619","Quand quatre ados partent en camping, un accident malheureux les lance dans une course contre la montre pour sauver le trésor le plus précieux de l'un d'eux.","https://www.themoviedb.org/movie/503619","https://image.tmdb.org/t/p/w500/qd2MXsQqxKk9uAB87YmWa3nCM2F.jpg","5.924","1211","2018-08-10","en","2.9229"
"503736","Pendant une invasion de zombies à Las Vegas, un groupe de mercenaires décide de tenter le tout pour le tout et de pénétrer dans la zone de quarantaine, pour le plus grand braquage de leur vie.","https://www.themoviedb.org/movie/503736","https://image.tmdb.org/t/p/w500/m38Zh5LdjRuRckI2EFFeSV4xKUY.jpg","6.229","4135","2021-05-14","en","7.7642"
"503919","Le film se passe dans une île lointaine et mystérieuse de Nouvelle Angleterre à la fin du XIXème siècle, et met en scène une ""histoire hypnotique et hallucinatoire"" de deux gardiens de phare.","https://www.themoviedb.org/movie/503919","https://image.tmdb.org/t/p/w500/8DTJq8btlJHVELjasGCa1mLMXUj.jpg","7.499","5119","2019-10-18","en","8.0907"
"504056","Un soldat devenu professeur de lycée utilise des méthodes inhabituelles pour atteindre une classe d'élèves pauvres, tout en traitant avec un entrepreneur cupide et sa bande de combattants ainsi qu'avec le gouvernement.","https://www.themoviedb.org/movie/504056","https://image.tmdb.org/t/p/w500/gpPmQfmDXp6JMwsSCA96qbotSTh.jpg","7.378","176","2018-08-16","zh","5.9509"
"504080","Une histoire qui nous emporte, un film qui traite un sujet très important ! Un amour un peu impossible entre deux gens de différentes castes ! Un film qui provoque de réels émotions.
 Une version moderne du Ramayana avec une fin réaliste et saisissante. Le film bascule de la comédie romantique type Massala dans le drame social et l'enfer des crimes d'honneur. Belle photo, bonne bande son et réalisation soignée. Une description sans concession de l'Inde avec une écriture précise, courageuse et engagée.","https://www.themoviedb.org/movie/504080","https://image.tmdb.org/t/p/w500/vIVKzzPA7hrSZpEwofB7Luo83kO.jpg","7.1","50","2018-07-20","hi","4.5986"
"504172","À plus de 80 ans, Earl Stone est aux abois. Il est non seulement fauché et seul, mais son entreprise risque d'être saisie. Il accepte alors un boulot qui – en apparence – ne lui demande que de faire le chauffeur. Sauf que, sans le savoir, il s'est engagé à être passeur de drogue pour un cartel mexicain. Extrêmement performant, il transporte des cargaisons de plus en plus importantes. Ce qui pousse les chefs du cartel, toujours méfiants, à lui imposer un ""supérieur"" chargé de le surveiller. Mais ils ne sont pas les seuls à s'intéresser à lui: l'agent de la DEA Colin Bates est plus qu'intrigué par cette nouvelle ""mule"". Entre la police, les hommes de main du cartel et les fantômes du passé menaçant de le rattraper, Earl est désormais lancé dans une vertigineuse course contre la montre...","https://www.themoviedb.org/movie/504172","https://image.tmdb.org/t/p/w500/g0NOPHkAut7nm7VWUsMOTatxjUn.jpg","6.858","5079","2018-12-14","en","7.1456"
"504253","Un lycéen trouve dans un hôpital le journal intime d'une de ses camarades de classe, une certaine Sakura Yamauchi. À l'intérieur de ce cahier, le lycéen découvre que la jeune lycéenne souffre d'un cancer du pancréas en phase terminale, un secret qu'il est le seul à connaître. Alors que ses jours sont comptés, Sakura décide de passer les derniers instants de sa vie avec le lycéen.","https://www.themoviedb.org/movie/504253","https://image.tmdb.org/t/p/w500/9JrICtsOZWKVGErvsb2TDVvlYk1.jpg","8.238","1622","2018-09-01","ja","8.2456"
"504562","New York dans les années 50. Lionel Essrog, détective privé souffrant du syndrome de Gilles de la Tourette, enquête sur le meurtre de son mentor et unique ami Frank Minna. Grâce aux rares indices en sa possession et à son esprit obsessionnel, il découvre des secrets dont la révélation pourrait avoir des conséquences sur la ville de New York…","https://www.themoviedb.org/movie/504562","https://image.tmdb.org/t/p/w500/lI0pdnSsyQvWcJa1k1mFMFZNbMY.jpg","6.69","1490","2019-10-31","en","3.4673"
"504608","Rocketman nous raconte la vie hors du commun d’Elton John, depuis ses premiers succès jusqu’à sa consécration internationale. Le film retrace la métamorphose de Reginald Dwight, un jeune pianiste prodige timide, en une superstar mondiale. Il est aujourd’hui connu sous le nom d’Elton John. Son histoire inspirante - sur fond des plus belles chansons de la star – nous fait vivre l’incroyable succès d’un enfant d’une petite ville de province devenu icône de la pop culture mondiale.","https://www.themoviedb.org/movie/504608","https://image.tmdb.org/t/p/w500/yI4FlDcs7ds179oI8L6Au8PiRQF.jpg","7.319","4759","2019-05-17","en","6.2022"
"504631","Une sirène est arrachée du Pacifique, sa queue est coupée et elle est jetée dans une hôpital psychiatrique où personne ne croit qu'elle est une sirène.","https://www.themoviedb.org/movie/504631","https://image.tmdb.org/t/p/w500/oB281saxibom0KC3Ndz81aJJtaa.jpg","6.539","285","2019-10-15","en","2.623"
